name,lat,lon,region,adm_zone
Колледж современных технологий,55.85519231,37.68201249,Ярославский,СВАО
"Волгоградский просп., 45",55.71349564,37.7182148,Печатники,ЮВАО
"Рязанский проспект, 57",55.72250811,37.77147409,Рязанский,ЮВАО
"Волгоградский просп., 40",55.7162974,37.70980447,Печатники,ЮВАО
НИЦ «Строительство»,55.72129304,37.77492101,Рязанский,ЮВАО
Стахановская ул.,55.72609935,37.76093535,Рязанский,ЮВАО
ТЭЦ № 8,55.72126143,37.69864747,Южнопортовый,ЮВАО
"Ул. Красная Сосна, 7",55.84800612,37.68716857,Ярославский,СВАО
Спортцентр «Крылатское»,55.75767026,37.44522212,Крылатское,ЗАО
Метро «Ломоносовский проспект»,55.70813487,37.51801589,Раменки,ЗАО
Ул. Вересаева,55.72246116,37.44447054,Можайский,ЗАО
Дорогобужская ул.,55.71856171,37.41394452,Кунцево,ЗАО
Метро «Озёрная»,55.67021108,37.44829007,Очаково-Матвеевское,ЗАО
Ул. Гришина,55.71919354,37.42186325,Кунцево,ЗАО
Поклонная ул.,55.73909863,37.5293556,Дорогомилово,ЗАО
Домостроительная ул.,55.66254889,37.42781544,Солнцево,ЗАО
Ул. Багрицкого,55.72160312,37.43814097,Можайский,ЗАО
Библиотека им. Грина,55.75533016,37.68202087,Лефортово,ЮВАО
Метро «Новопеределкино»,55.63773732,37.35460262,Ново-Переделкино,ЗАО
Библиотека им. Грина,55.75533822,37.68150409,Лефортово,ЮВАО
Западный холм,55.75260549,37.41373805,Крылатское,ЗАО
Самокатная ул.,55.75630958,37.68289107,Лефортово,ЮВАО
Проходная Ин-та им. Бакулева,55.75967291,37.37801338,Кунцево,ЗАО
Ул. Вострухина,55.71637531,37.79967596,Выхино-Жулебино,ЮВАО
2-й Сельскохозяйственный пр.,55.83539466,37.64430881,Ростокино,СВАО
Ул. Юлиана Семенова,55.64224707,37.39737628,Солнцево,ЗАО
Ломоносовский просп.,55.71147133,37.50791045,Раменки,ЗАО
Троекуровское кладб.,55.70117358,37.40894706,Очаково-Матвеевское,ЗАО
Детский парк «Фили»,55.74932498,37.50221342,Филёвский Парк,ЗАО
Лукинская ул.,55.64612598,37.34099872,Ново-Переделкино,ЗАО
1-я Останкинская ул.,55.82359549,37.6317285,Останкинский,СВАО
МЦД Окружная,55.84663706,37.57704612,Марфино,СВАО
Большая Филёвская улица,55.75152285,37.50913717,Филёвский Парк,ЗАО
Сигнальный пр.,55.84978195,37.59835698,Отрадное,СВАО
"Осенняя улица, 2",55.75759536,37.39845225,Крылатское,ЗАО
Ул. Летчика Бабушкина,55.86338951,37.67331009,Бабушкинский,СВАО
МИИТ,55.78868119,37.61010767,Марьина Роща,СВАО
Абрамцевская ул.,55.90643846,37.5742658,Лианозово,СВАО
"Ул. Акад. Комарова, 7",55.82984794,37.59096738,Марфино,СВАО
"Матвеевская ул., 42",55.70797772,37.45660476,Очаково-Матвеевское,ЗАО
Ул. Корнейчука,55.90215588,37.61026227,Бибирево,СВАО
Ул. Демьяна Бедного,55.76941626,37.48935104,Хорошёво-Мнёвники,СЗАО
"Озерная ул., 25",55.67598174,37.45276078,Очаково-Матвеевское,ЗАО
МГИМО,55.67249847,37.48995873,Проспект Вернадского,ЗАО
Московская ул.,55.67093215,37.41555969,Солнцево,ЗАО
Мед. центр им. Бурназяна,55.80681789,37.45857237,Щукино,СЗАО
Комбинат твёрдых сплавов,55.79588193,37.60324365,Марьина Роща,СВАО
"Звёздный бульвар, 34",55.81365254,37.62537543,Останкинский,СВАО
Шушенская ул.,55.86902469,37.68727555,Лосиноостровский,СВАО
"Алтуфьевское шоссе, 24",55.8617175,37.58404791,Отрадное,СВАО
Полиграфический колледж,55.85284045,37.68040773,Ярославский,СВАО
Улица Артамонова - Музыкальная школа,55.71848358,37.45072346,Можайский,ЗАО
Центр образования,55.8799777,37.70186702,Лосиноостровский,СВАО
Аминьевское ш.,55.70331085,37.45839888,Очаково-Матвеевское,ЗАО
МКНЦ,55.76656583,37.79314704,Измайлово,ВАО
Пенсионный фонд - Центр социального обслуживания,55.81306768,37.64805582,Алексеевский,СВАО
Храм Серафима Саровского,55.88348687,37.66503254,Северное Медведково,СВАО
Джамгаровский парк,55.88723399,37.70033539,Лосиноостровский,СВАО
"Северодвинская ул., 19",55.89346864,37.67885494,Северное Медведково,СВАО
"Верейская ул., 41",55.71331761,37.43002496,Можайский,ЗАО
Чермянский пр.,55.88936181,37.63393222,Северное Медведково,СВАО
Ул. Советской Армии,55.78797931,37.61647399,Марьина Роща,СВАО
Депо имени Баумана,55.83083886,37.6445311,Ростокино,СВАО
Рынок «Северный»,55.87011277,37.67565597,Бабушкинский,СВАО
Метро «Тимирязевская»,55.81906596,37.58123277,Бутырский,СВАО
"Ясный пр., 32",55.87808579,37.61916132,Южное Медведково,СВАО
Б-ца № 1,55.71948281,37.48337967,Очаково-Матвеевское,ЗАО
Киноконцертный зал «Орион»,55.86811814,37.67828849,Лосиноостровский,СВАО
Поликлиника № 218,55.87455055,37.64568002,Южное Медведково,СВАО
Метро «Фонвизинская»,55.82095516,37.58890724,Бутырский,СВАО
Минусинская ул.,55.87173962,37.69703721,Лосиноостровский,СВАО
Автобаза Министерства обороны,55.77094686,37.3880288,Строгино,СЗАО
Радужная ул.,55.85917611,37.66030039,Бабушкинский,СВАО
МЦД Лианозово,55.89879321,37.55151643,Лианозово,СВАО
ВГИК,55.83427372,37.63673954,Ростокино,СВАО
Акад. Труда,55.6746356,37.48567146,Проспект Вернадского,ЗАО
Бабушкинский парк,55.86597188,37.68252771,Лосиноостровский,СВАО
Ст. Юных натуралистов,55.81907009,37.67102256,Сокольники,ВАО
Радужная ул.,55.85984921,37.65995105,Бабушкинский,СВАО
Управа района Вешняки,55.73562054,37.82895826,Вешняки,ВАО
Очаковское ш.,55.69878521,37.46059199,Очаково-Матвеевское,ЗАО
К/т «Сатурн»,55.85200224,37.64588189,Свиблово,СВАО
"Новокосинская ул., 29 - Муз. школа",55.74184716,37.86356401,Новокосино,ВАО
Ул. Лобачевского,55.67126113,37.49687662,Проспект Вернадского,ЗАО
Метро «Тимирязевская»,55.81835813,37.58097418,Бутырский,СВАО
Парк Олимпийской Деревни,55.67695098,37.48367883,Проспект Вернадского,ЗАО
"Салтыковская ул., 33",55.74015921,37.87624563,Новокосино,ВАО
Федеративный просп.,55.7538162,37.81779379,Новогиреево,ВАО
Платформа Перово,55.73758055,37.76547315,Перово,ВАО
Рижский вокзал,55.79334157,37.63495516,Мещанский,ЦАО
Б. Ширяевская ул.,55.81055324,37.6852145,Сокольники,ВАО
Просп. Буденного,55.7563541,37.74295013,Перово,ВАО
Метро «Выхино»,55.71683104,37.81823386,Вешняки,ВАО
2-я Владимирская ул.,55.74648398,37.78754894,Новогиреево,ВАО
Метро «Семеновская»,55.78246078,37.72024165,Соколиная Гора,ВАО
Ул. Молдагуловой,55.72898672,37.80805255,Вешняки,ВАО
Крылатская ул.,55.77159386,37.40346635,Крылатское,ЗАО
Метро «Щелковская»,55.81000833,37.80105785,Северное Измайлово,ВАО
Метро «Нахимовский просп.»,55.66392849,37.60796587,Зюзино,ЮЗАО
Ул. Алексея Дикого,55.74630943,37.81242352,Новогиреево,ВАО
Симферопольский бульв.,55.66341836,37.61219052,Зюзино,ЮЗАО
Метро «Бауманская»,55.77364338,37.67987588,Басманный,ЦАО
Гуманитарно-экономический университет,55.82703666,37.72672126,Метрогородок,ВАО
Гуманитарно-экономический университет,55.82695123,37.72773027,Метрогородок,ВАО
Д/к «Искра»,55.69648311,37.87342177,Косино-Ухтомский,ВАО
Ул. Короленко - Социальный Университет,55.79302234,37.69171974,Сокольники,ВАО
МФЦ Косино-Ухтомский,55.71461261,37.88631728,Косино-Ухтомский,ВАО
Клуб им. Чкалова,55.82270276,37.44156946,Покровское-Стрешнево,СЗАО
"Кусковская ул., 27",55.74124239,37.78457205,Новогиреево,ВАО
Ул. Плеханова,55.74747854,37.76748033,Перово,ВАО
Открытое ш.,55.82123898,37.7501747,Метрогородок,ВАО
"Суздальская ул., 18",55.74140396,37.84786695,Новокосино,ВАО
63-й км. МКАД,55.78797898,37.38045217,Строгино,СЗАО
ПКиО «Сокольники»,55.79291995,37.67932902,Сокольники,ВАО
Пл. Земляной Вал,55.7636544,37.65617699,Басманный,ЦАО
"Косинская ул., 22",55.71775024,37.83209361,Вешняки,ВАО
Новогиреевская ул.,55.76566605,37.78857598,Перово,ВАО
Ул. Казакова,55.76246185,37.65750159,Басманный,ЦАО
Терехово,55.74997556,37.44916941,Хорошёво-Мнёвники,СЗАО
